ID,Order Date,Class,Region,Sub-Category,Sales
1377,04/08/2015,Второй класс,Калиниград,Paper,3306.421
1378,04/08/2015,Второй класс,Калиниград,Art,32894.28
1379,04/08/2015,Второй класс,Калиниград,Phones,36413.68
1380,04/08/2015,Второй класс,Калиниград,Storage,42160.9
1381,04/08/2015,Второй класс,Калиниград,Binders,1371.226
9157,04/08/2015,Стандарт,Владивосток,Appliances,19219.41
9158,04/08/2015,Стандарт,Владивосток,Paper,4160.623
9159,04/08/2015,Стандарт,Владивосток,Accessories,11603.56
202,03/08/2015,Первый класс,Калиниград,Tables,28478.22
203,03/08/2015,Первый класс,Калиниград,Appliances,30588.6
856,03/08/2015,Стандарт,Владивосток,Paper,42756.11
857,03/08/2015,Стандарт,Владивосток,Supplies,13020.92
858,03/08/2015,Стандарт,Владивосток,Storage,4203.949
3156,03/08/2015,Второй класс,Калиниград,Paper,24809.5
6173,02/08/2015,Стандарт,Урал,Binders,-34477.176
6174,02/08/2015,Стандарт,Урал,Accessories,39715.61
6175,02/08/2015,Стандарт,Урал,Storage,30558.48
1838,01/08/2015,Стандарт,Москва,Labels,42000.38
1839,01/08/2015,Стандарт,Москва,Furnishings,6297.01
1840,01/08/2015,Стандарт,Москва,Appliances,7659.154
1841,01/08/2015,Стандарт,Москва,Paper,42952.27
2173,01/08/2015,Первый класс,Калиниград,Binders,6621.408
2411,01/08/2015,Стандарт,Владивосток,Fasteners,1369.595
5162,30/07/2015,Стандарт,Калиниград,Bookcases,12059.34
5687,28/07/2015,Same Day,Москва,Fasteners,4874.745
5688,28/07/2015,Same Day,Москва,Furnishings,13830.47
5689,28/07/2015,Same Day,Москва,Envelopes,27581.47
3866,27/07/2015,Второй класс,Калиниград,Accessories,26092.95
4580,27/07/2015,Стандарт,Владивосток,Paper,3623.3300000000017
8888,27/07/2015,Второй класс,Калиниград,Storage,14655.5
2344,26/07/2015,Второй класс,Урал,Storage,29496.41
3838,26/07/2015,Стандарт,Калиниград,Phones,24434.93
3839,26/07/2015,Стандарт,Калиниград,Chairs,26591.19
3840,26/07/2015,Стандарт,Калиниград,Furnishings,44029.9
3841,26/07/2015,Стандарт,Калиниград,Accessories,29668.75
6423,26/07/2015,Стандарт,Калиниград,Accessories,3648.59
7341,26/07/2015,Стандарт,Москва,Chairs,25755.84
7342,26/07/2015,Стандарт,Москва,Labels,15098.09
7343,26/07/2015,Стандарт,Москва,Furnishings,28954.57
9775,26/07/2015,Стандарт,Урал,Binders,21019.58
9776,26/07/2015,Стандарт,Урал,Furnishings,32488.07
9777,26/07/2015,Стандарт,Урал,Binders,32672.47
9778,26/07/2015,Стандарт,Урал,Accessories,15740.88
9779,26/07/2015,Стандарт,Урал,Binders,11200.29
9780,26/07/2015,Стандарт,Урал,Appliances,1350.863
2505,25/07/2015,Второй класс,Калиниград,Storage,32650.01
2506,25/07/2015,Второй класс,Калиниград,Supplies,24897.59
2507,25/07/2015,Второй класс,Калиниград,Furnishings,33927.7
3647,25/07/2015,Второй класс,Калиниград,Paper,29357.73
3648,25/07/2015,Второй класс,Калиниград,Supplies,21589.46
373,23/07/2015,Стандарт,Калиниград,Binders,35584.36
374,23/07/2015,Стандарт,Калиниград,Accessories,28400.51
375,23/07/2015,Стандарт,Калиниград,Art,-13385.919999999998
376,23/07/2015,Стандарт,Калиниград,Accessories,15682.03
7411,23/07/2015,Первый класс,Владивосток,Accessories,35477.39
9422,23/07/2015,Стандарт,Калиниград,Phones,33437.45
9423,23/07/2015,Стандарт,Калиниград,Supplies,33637.71
9424,23/07/2015,Стандарт,Калиниград,Phones,-18223.52
9425,23/07/2015,Стандарт,Калиниград,Accessories,26803.99
483,22/07/2015,Стандарт,Владивосток,Art,37760.06
484,22/07/2015,Стандарт,Владивосток,Accessories,28329.4
7167,22/07/2015,Второй класс,Калиниград,Art,18917.28
7168,22/07/2015,Второй класс,Калиниград,Chairs,33685.9
7169,22/07/2015,Второй класс,Калиниград,Storage,10153.53
7170,22/07/2015,Второй класс,Калиниград,Tables,44627.19
9484,22/07/2015,Стандарт,Калиниград,Art,24482.47
9675,22/07/2015,Второй класс,Урал,Storage,18239.01
1871,21/07/2015,Стандарт,Калиниград,Art,38470.88
1872,21/07/2015,Стандарт,Калиниград,Chairs,9664.034
1873,21/07/2015,Стандарт,Калиниград,Tables,35255.6
8022,21/07/2015,Стандарт,Урал,Appliances,42438.09
8023,21/07/2015,Стандарт,Урал,Envelopes,11574.5
8024,21/07/2015,Стандарт,Урал,Chairs,28956.93
8025,21/07/2015,Стандарт,Урал,Binders,10099.98
8481,21/07/2015,Стандарт,Урал,Phones,16217.4
3076,20/07/2015,Стандарт,Урал,Storage,23276.08
3077,20/07/2015,Стандарт,Урал,Furnishings,2539.26
3078,20/07/2015,Стандарт,Урал,Chairs,16363.94
4395,20/07/2015,Same Day,Владивосток,Storage,43954.93
4396,20/07/2015,Same Day,Владивосток,Binders,1746.239
5969,20/07/2015,Первый класс,Калиниград,Paper,10921.69
5970,20/07/2015,Первый класс,Калиниград,Binders,15286.71
5971,20/07/2015,Первый класс,Калиниград,Paper,7342.204
5972,20/07/2015,Первый класс,Калиниград,Furnishings,21723.22
7229,20/07/2015,Первый класс,Калиниград,Binders,18288.71
7230,20/07/2015,Первый класс,Калиниград,Paper,-36264.769
8130,20/07/2015,Первый класс,Калиниград,Accessories,19076.51
8131,20/07/2015,Первый класс,Калиниград,Paper,15907.49
8132,20/07/2015,Первый класс,Калиниград,Art,22039.87
8133,20/07/2015,Первый класс,Калиниград,Storage,12607.7
3354,19/07/2015,Стандарт,Владивосток,Phones,36854.22
3355,19/07/2015,Стандарт,Владивосток,Tables,28375.05
3356,19/07/2015,Стандарт,Владивосток,Binders,40130.01
3357,19/07/2015,Стандарт,Владивосток,Binders,31805.38
5589,19/07/2015,Стандарт,Калиниград,Binders,7556.839
2103,18/07/2015,Same Day,Калиниград,Chairs,31612.17
9030,18/07/2015,Стандарт,Владивосток,Binders,38115.37
3270,15/07/2015,Стандарт,Урал,Accessories,15004.4
3271,15/07/2015,Стандарт,Урал,Fasteners,41220.33
2207,14/07/2015,Стандарт,Урал,Binders,20846.88
2208,14/07/2015,Стандарт,Урал,Phones,21468.36
2996,14/07/2015,Стандарт,Калиниград,Storage,6017.202
6932,14/07/2015,Стандарт,Владивосток,Phones,13357.35
6933,14/07/2015,Стандарт,Владивосток,Phones,17625.59
6934,14/07/2015,Стандарт,Владивосток,Furnishings,10730.06
6935,14/07/2015,Стандарт,Владивосток,Art,7442.001
7624,14/07/2015,Стандарт,Владивосток,Appliances,32990.14
8053,14/07/2015,Второй класс,Владивосток,Art,39261.33
4552,13/07/2015,Стандарт,Калиниград,Tables,-18666.36
338,12/07/2015,Стандарт,Калиниград,Binders,34966.94
339,12/07/2015,Стандарт,Калиниград,Tables,24201.16
1221,12/07/2015,Стандарт,Калиниград,Storage,16976.84
1222,12/07/2015,Стандарт,Калиниград,Phones,17287.76
2982,12/07/2015,Стандарт,Калиниград,Chairs,6937.078
2983,12/07/2015,Стандарт,Калиниград,Binders,28857.82
7399,12/07/2015,Второй класс,Урал,Paper,31539.72
7400,12/07/2015,Второй класс,Урал,Accessories,37169.23
8314,12/07/2015,Стандарт,Урал,Chairs,39088.75
8315,12/07/2015,Стандарт,Урал,Fasteners,36693.26
8316,12/07/2015,Стандарт,Урал,Art,31806.16
8317,12/07/2015,Стандарт,Урал,Paper,3150.712
1029,11/07/2015,Стандарт,Владивосток,Paper,-24865.21
1030,11/07/2015,Стандарт,Владивосток,Phones,37175.87
1031,11/07/2015,Стандарт,Владивосток,Chairs,14645.14
1032,11/07/2015,Стандарт,Владивосток,Furnishings,4732.076
1033,11/07/2015,Стандарт,Владивосток,Labels,12531.65
5801,11/07/2015,Первый класс,Урал,Phones,37679.72
5802,11/07/2015,Первый класс,Урал,Paper,28013.66
6335,11/07/2015,Стандарт,Владивосток,Paper,16536.91
6336,11/07/2015,Стандарт,Владивосток,Binders,22072.63
3367,09/07/2015,Стандарт,Урал,Paper,14024.42
3368,09/07/2015,Стандарт,Урал,Paper,5750.393
8173,09/07/2015,Стандарт,Калиниград,Labels,25046.61
8174,09/07/2015,Стандарт,Калиниград,Binders,37640.41
8175,09/07/2015,Стандарт,Калиниград,Storage,15812.79
9243,09/07/2015,Стандарт,Калиниград,Binders,9513.588
9244,09/07/2015,Стандарт,Калиниград,Bookcases,27375.6
9245,09/07/2015,Стандарт,Калиниград,Art,22848.75
9246,09/07/2015,Стандарт,Калиниград,Paper,14292.45
4780,08/07/2015,Первый класс,Владивосток,Chairs,38690.25
6288,08/07/2015,Стандарт,Калиниград,Tables,18037.63
6289,08/07/2015,Стандарт,Калиниград,Binders,21997.03
4398,07/07/2015,Стандарт,Владивосток,Chairs,20424.39
4399,07/07/2015,Стандарт,Владивосток,Furnishings,34163.79
1550,06/07/2015,Первый класс,Владивосток,Copiers,28242.05
6846,06/07/2015,Стандарт,Калиниград,Chairs,2234.324
686,05/07/2015,Первый класс,Москва,Accessories,24595.29
687,05/07/2015,Первый класс,Москва,Labels,23611.7
688,05/07/2015,Первый класс,Москва,Paper,20980.88
1356,05/07/2015,Same Day,Урал,Storage,21329.18
1357,05/07/2015,Same Day,Урал,Storage,17366.83
3791,05/07/2015,Стандарт,Калиниград,Binders,31642.08
3885,05/07/2015,Стандарт,Москва,Art,24154.04
5437,05/07/2015,Первый класс,Москва,Furnishings,34077.26
5438,05/07/2015,Первый класс,Москва,Binders,8671.683
5439,05/07/2015,Первый класс,Москва,Furnishings,38080.83
6733,04/07/2015,Первый класс,Калиниград,Paper,18587.31
6734,04/07/2015,Первый класс,Калиниград,Appliances,25982.23
7162,04/07/2015,Стандарт,Москва,Paper,29083.98
7163,04/07/2015,Стандарт,Москва,Binders,4526.606
2733,02/07/2015,Стандарт,Владивосток,Phones,4872.63
2734,02/07/2015,Стандарт,Владивосток,Art,6330.256
716,01/07/2015,Второй класс,Калиниград,Binders,39042.27
1319,01/07/2015,Стандарт,Москва,Phones,25122.52
1320,01/07/2015,Стандарт,Москва,Binders,44902.86
1414,30/06/2015,Стандарт,Владивосток,Binders,14767.41
2690,30/06/2015,Первый класс,Урал,Art,67435.0
3148,30/06/2015,Второй класс,Калиниград,Art,23061.07
4502,30/06/2015,Стандарт,Урал,Paper,37558.47
4503,30/06/2015,Стандарт,Урал,Fasteners,38767.99
5153,30/06/2015,Стандарт,Владивосток,Binders,22339.23
5154,30/06/2015,Стандарт,Владивосток,Art,16079.33
8397,30/06/2015,Same Day,Москва,Paper,31520.04
777,29/06/2015,Стандарт,Владивосток,Art,29335.97
5736,29/06/2015,Стандарт,Владивосток,Binders,5727.898
818,28/06/2015,Стандарт,Владивосток,Paper,22939.69
819,28/06/2015,Стандарт,Владивосток,Binders,9368.679
820,28/06/2015,Стандарт,Владивосток,Chairs,5336.555
821,28/06/2015,Стандарт,Владивосток,Binders,37229.55
822,28/06/2015,Стандарт,Владивосток,Paper,7875.12
2924,28/06/2015,Стандарт,Урал,Fasteners,19206.73
2277,27/06/2015,Стандарт,Москва,Storage,35277.29
2278,27/06/2015,Стандарт,Москва,Tables,3450.371
2279,27/06/2015,Стандарт,Москва,Accessories,26497.47
1098,25/06/2015,Первый класс,Калиниград,Tables,28949.81
4847,25/06/2015,Второй класс,Калиниград,Phones,4198.366
4848,25/06/2015,Второй класс,Калиниград,Art,16123.12
4849,25/06/2015,Второй класс,Калиниград,Art,8743.594
9402,24/06/2015,Стандарт,Калиниград,Furnishings,44810.65
2127,23/06/2015,Стандарт,Владивосток,Accessories,31039.75
4064,23/06/2015,Первый класс,Москва,Art,24321.17
4065,23/06/2015,Первый класс,Москва,Supplies,17011.64
422,22/06/2015,Первый класс,Калиниград,Accessories,15699.53
2157,22/06/2015,Первый класс,Урал,Storage,-15352.939999999999
2158,22/06/2015,Первый класс,Урал,Storage,39709.87
4021,22/06/2015,Стандарт,Владивосток,Chairs,22082.84
4022,22/06/2015,Стандарт,Владивосток,Phones,12269.28
4023,22/06/2015,Стандарт,Владивосток,Chairs,28768.92
9001,22/06/2015,Same Day,Калиниград,Binders,9535.932
690,21/06/2015,Второй класс,Москва,Furnishings,56903.08
691,21/06/2015,Второй класс,Москва,Phones,6639.915
692,21/06/2015,Второй класс,Москва,Storage,37882.95
1181,21/06/2015,Стандарт,Владивосток,Phones,5233.597
1182,21/06/2015,Стандарт,Владивосток,Art,23637.18
1836,21/06/2015,Первый класс,Владивосток,Art,5081.532
2678,21/06/2015,Same Day,Калиниград,Binders,9375.686
2679,21/06/2015,Same Day,Калиниград,Binders,26323.72
2997,21/06/2015,Стандарт,Владивосток,Envelopes,10384.14
2998,21/06/2015,Стандарт,Владивосток,Furnishings,4245.021
2999,21/06/2015,Стандарт,Владивосток,Accessories,-4614.510000000002
3000,21/06/2015,Стандарт,Владивосток,Machines,14901.82
3001,21/06/2015,Стандарт,Владивосток,Appliances,16681.53
3002,21/06/2015,Стандарт,Владивосток,Binders,6941.027
4412,21/06/2015,Первый класс,Владивосток,Paper,28430.72
4413,21/06/2015,Первый класс,Владивосток,Phones,12670.68
4414,21/06/2015,Первый класс,Владивосток,Appliances,29308.41
5150,21/06/2015,Same Day,Владивосток,Phones,19165.57
3506,20/06/2015,Стандарт,Урал,Phones,1739.267
3507,20/06/2015,Стандарт,Урал,Binders,4019.774
3508,20/06/2015,Стандарт,Урал,Bookcases,29684.94
3509,20/06/2015,Стандарт,Урал,Paper,11750.88
3510,20/06/2015,Стандарт,Урал,Paper,42130.22
3511,20/06/2015,Стандарт,Урал,Machines,19886.71
3512,20/06/2015,Стандарт,Урал,Storage,42929.88
8146,20/06/2015,Стандарт,Урал,Appliances,16700.26
8147,20/06/2015,Стандарт,Урал,Art,12396.82
9765,18/06/2015,Стандарт,Калиниград,Phones,2082.769
6324,17/06/2015,Стандарт,Владивосток,Machines,43549.33
6816,17/06/2015,Стандарт,Калиниград,Furnishings,40070.77
6817,17/06/2015,Стандарт,Калиниград,Fasteners,40554.69
6818,17/06/2015,Стандарт,Калиниград,Binders,16806.25
2496,16/06/2015,Стандарт,Урал,Chairs,16626.62
2912,16/06/2015,Стандарт,Владивосток,Envelopes,24178.06
2913,16/06/2015,Стандарт,Владивосток,Art,10366.5
2914,16/06/2015,Стандарт,Владивосток,Binders,26514.2
916,15/06/2015,Стандарт,Урал,Tables,41235.72
917,15/06/2015,Стандарт,Урал,Chairs,9946.007
918,15/06/2015,Стандарт,Урал,Binders,7905.092
6938,15/06/2015,Same Day,Урал,Paper,33413.32
5221,14/06/2015,Стандарт,Урал,Bookcases,27295.55
1856,13/06/2015,Стандарт,Калиниград,Art,38914.46
9697,10/06/2015,Второй класс,Урал,Labels,17271.22
6,09/06/2015,Стандарт,Калиниград,Furnishings,50950.72
7,09/06/2015,Стандарт,Калиниград,Art,16297.38
8,09/06/2015,Стандарт,Калиниград,Phones,2624.517
9,09/06/2015,Стандарт,Калиниград,Binders,10617.09
10,09/06/2015,Стандарт,Калиниград,Appliances,15593.9
11,09/06/2015,Стандарт,Калиниград,Tables,16121.3
12,09/06/2015,Стандарт,Калиниград,Phones,36293.56
489,09/06/2015,Второй класс,Урал,Phones,2125.666
490,09/06/2015,Второй класс,Урал,Accessories,38253.47
491,09/06/2015,Второй класс,Урал,Art,38285.74
861,09/06/2015,Стандарт,Калиниград,Supplies,17933.09
862,09/06/2015,Стандарт,Калиниград,Art,17292.45
1812,09/06/2015,Второй класс,Москва,Tables,40045.37
4955,09/06/2015,Второй класс,Калиниград,Art,1258.328
4956,09/06/2015,Второй класс,Калиниград,Paper,34044.29
4957,09/06/2015,Второй класс,Калиниград,Furnishings,11149.78
2750,08/06/2015,Стандарт,Калиниград,Chairs,25905.04
3842,08/06/2015,Стандарт,Москва,Chairs,6915.203
9367,08/06/2015,Стандарт,Владивосток,Binders,5136.783
9368,08/06/2015,Стандарт,Владивосток,Storage,40664.05
394,07/06/2015,Второй класс,Урал,Binders,11601.53
4722,07/06/2015,Второй класс,Урал,Tables,43419.16
1746,06/06/2015,Первый класс,Владивосток,Art,14524.14
2140,06/06/2015,Стандарт,Владивосток,Binders,15038.97
2141,06/06/2015,Стандарт,Владивосток,Supplies,3063.597
2142,06/06/2015,Стандарт,Владивосток,Tables,26540.41
6301,06/06/2015,Стандарт,Урал,Binders,39181.59
6302,06/06/2015,Стандарт,Урал,Envelopes,21852.31
6473,06/06/2015,Стандарт,Урал,Labels,2076.057
6598,06/06/2015,Стандарт,Москва,Binders,30390.03
6599,06/06/2015,Стандарт,Москва,Paper,14218.44
1875,04/06/2015,Стандарт,Владивосток,Paper,8246.207
8608,04/06/2015,Стандарт,Владивосток,Furnishings,39473.5
8609,04/06/2015,Стандарт,Владивосток,Appliances,18240.3
8610,04/06/2015,Стандарт,Владивосток,Bookcases,27100.83
8611,04/06/2015,Стандарт,Владивосток,Furnishings,16025.88
1700,03/06/2015,Второй класс,Калиниград,Tables,4156.909
6323,03/06/2015,Второй класс,Урал,Envelopes,6886.931
719,02/06/2015,Стандарт,Калиниград,Binders,13823.65
720,02/06/2015,Стандарт,Калиниград,Furnishings,5085.016
3888,02/06/2015,Стандарт,Москва,Art,8682.73
3889,02/06/2015,Стандарт,Москва,Phones,28456.63
3890,02/06/2015,Стандарт,Москва,Storage,9393.891
245,01/06/2015,Второй класс,Урал,Chairs,3125.319
246,01/06/2015,Второй класс,Урал,Storage,12860.98
247,01/06/2015,Второй класс,Урал,Paper,17776.82
248,01/06/2015,Второй класс,Урал,Appliances,9951.591
249,01/06/2015,Второй класс,Урал,Paper,3124.111
307,01/06/2015,Стандарт,Владивосток,Binders,18475.0
308,01/06/2015,Стандарт,Владивосток,Art,2411.994
2201,01/06/2015,Стандарт,Москва,Furnishings,14481.95
2202,01/06/2015,Стандарт,Москва,Phones,17697.77
9150,01/06/2015,Стандарт,Урал,Binders,30051.89
9151,01/06/2015,Стандарт,Урал,Appliances,14419.36
7978,31/05/2015,Стандарт,Москва,Phones,39520.97
7979,31/05/2015,Стандарт,Москва,Phones,13329.23
4647,30/05/2015,Стандарт,Москва,Paper,8456.206
5751,30/05/2015,Стандарт,Урал,Tables,26960.24
7737,30/05/2015,Стандарт,Владивосток,Binders,43430.98
7857,30/05/2015,Первый класс,Владивосток,Binders,36931.91
7858,30/05/2015,Первый класс,Владивосток,Phones,8620.506
7859,30/05/2015,Первый класс,Владивосток,Appliances,8261.227
7860,30/05/2015,Первый класс,Владивосток,Paper,4885.0
8553,30/05/2015,Стандарт,Урал,Copiers,15941.53
5676,28/05/2015,Стандарт,Калиниград,Phones,11863.62
5677,28/05/2015,Стандарт,Калиниград,Accessories,11029.75
8439,28/05/2015,Стандарт,Калиниград,Binders,14603.18
747,27/05/2015,Same Day,Калиниград,Tables,28396.25
748,27/05/2015,Same Day,Калиниград,Storage,24769.74
1049,27/05/2015,Второй класс,Калиниград,Phones,40093.82
1050,27/05/2015,Второй класс,Калиниград,Accessories,31535.24
1326,27/05/2015,Первый класс,Урал,Binders,26339.06
1611,26/05/2015,Стандарт,Калиниград,Bookcases,28324.01
1612,26/05/2015,Стандарт,Калиниград,Phones,17209.49
1613,26/05/2015,Стандарт,Калиниград,Phones,15642.32
2752,26/05/2015,Стандарт,Калиниград,Chairs,23713.64
2761,26/05/2015,Первый класс,Калиниград,Paper,23357.98
6740,26/05/2015,Стандарт,Урал,Storage,19984.56
6741,26/05/2015,Стандарт,Урал,Chairs,12459.36
6742,26/05/2015,Стандарт,Урал,Art,38050.12
1819,25/05/2015,Стандарт,Урал,Appliances,25654.22
1820,25/05/2015,Стандарт,Урал,Furnishings,20686.78
9441,25/05/2015,Стандарт,Владивосток,Paper,15204.33
2704,24/05/2015,Стандарт,Владивосток,Paper,32735.72
608,23/05/2015,Стандарт,Владивосток,Binders,40548.08
609,23/05/2015,Стандарт,Владивосток,Art,8162.86
610,23/05/2015,Стандарт,Владивосток,Phones,7738.878
6628,23/05/2015,Стандарт,Калиниград,Paper,8435.75
7011,23/05/2015,Стандарт,Владивосток,Binders,34618.82
7012,23/05/2015,Стандарт,Владивосток,Supplies,31951.25
7013,23/05/2015,Стандарт,Владивосток,Appliances,13820.72
3268,22/05/2015,Стандарт,Москва,Phones,29795.32
3269,22/05/2015,Стандарт,Москва,Phones,29852.45
995,21/05/2015,Стандарт,Москва,Binders,40710.56
996,21/05/2015,Стандарт,Москва,Phones,6675.191
3079,21/05/2015,Стандарт,Калиниград,Art,2638.214
5877,21/05/2015,Стандарт,Владивосток,Binders,20207.35
5878,21/05/2015,Стандарт,Владивосток,Paper,39460.5
5879,21/05/2015,Стандарт,Владивосток,Appliances,32408.68
9792,21/05/2015,Второй класс,Урал,Envelopes,37360.86
9793,21/05/2015,Второй класс,Урал,Chairs,33023.08
9794,21/05/2015,Второй класс,Урал,Paper,25939.02
9795,21/05/2015,Второй класс,Урал,Binders,43087.34
2130,20/05/2015,Второй класс,Владивосток,Appliances,28654.75
2131,20/05/2015,Второй класс,Владивосток,Art,44425.4
2132,20/05/2015,Второй класс,Владивосток,Furnishings,28988.98
8581,20/05/2015,Второй класс,Урал,Furnishings,18345.07
8582,20/05/2015,Второй класс,Урал,Paper,3058.388
8583,20/05/2015,Второй класс,Урал,Accessories,42469.99
8584,20/05/2015,Второй класс,Урал,Storage,39885.51
4143,19/05/2015,Стандарт,Урал,Binders,15866.24
9603,19/05/2015,Первый класс,Москва,Supplies,35449.78
1830,18/05/2015,Стандарт,Владивосток,Phones,29882.14
3201,18/05/2015,Второй класс,Владивосток,Furnishings,42141.21
3202,18/05/2015,Второй класс,Владивосток,Paper,13449.87
3006,17/05/2015,Стандарт,Урал,Binders,27936.72
7825,16/05/2015,Стандарт,Калиниград,Chairs,33175.3
8536,16/05/2015,Стандарт,Калиниград,Accessories,7315.182
769,14/05/2015,Стандарт,Москва,Furnishings,29498.31
18,13/05/2015,Второй класс,Калиниград,Storage,33746.77
1887,13/05/2015,Первый класс,Москва,Fasteners,25756.61
1888,13/05/2015,Первый класс,Москва,Binders,7269.206
3217,13/05/2015,Стандарт,Калиниград,Accessories,13149.03
5355,13/05/2015,Стандарт,Калиниград,Chairs,27299.83
5356,13/05/2015,Стандарт,Калиниград,Paper,31162.75
1658,12/05/2015,Первый класс,Урал,Furnishings,22586.73
2747,12/05/2015,Стандарт,Владивосток,Tables,27990.19
544,11/05/2015,Стандарт,Урал,Accessories,41091.61
545,11/05/2015,Стандарт,Урал,Phones,34327.62
546,11/05/2015,Стандарт,Урал,Furnishings,10122.58
1759,11/05/2015,Стандарт,Урал,Accessories,15740.69
4125,11/05/2015,Стандарт,Владивосток,Appliances,40270.46
9429,11/05/2015,Стандарт,Урал,Chairs,30314.82
9590,11/05/2015,Стандарт,Урал,Paper,32991.29
9591,11/05/2015,Стандарт,Урал,Binders,44672.38
5197,10/05/2015,Стандарт,Калиниград,Envelopes,11504.15
5198,10/05/2015,Стандарт,Калиниград,Phones,25453.92
7555,10/05/2015,Второй класс,Владивосток,Bookcases,37495.37
7556,10/05/2015,Второй класс,Владивосток,Art,12903.47
9197,10/05/2015,Стандарт,Калиниград,Paper,31782.55
9198,10/05/2015,Стандарт,Калиниград,Phones,19877.61
9199,10/05/2015,Стандарт,Калиниград,Supplies,15115.95
9200,10/05/2015,Стандарт,Калиниград,Chairs,27290.39
825,09/05/2015,Стандарт,Калиниград,Accessories,4858.213
826,09/05/2015,Стандарт,Калиниград,Accessories,7720.55
3538,09/05/2015,Same Day,Москва,Storage,16987.39
3539,09/05/2015,Same Day,Москва,Labels,30297.38
3540,09/05/2015,Same Day,Москва,Labels,30197.12
3541,09/05/2015,Same Day,Москва,Paper,12054.87
8800,08/05/2015,Первый класс,Владивосток,Copiers,30503.74
6563,07/05/2015,Стандарт,Владивосток,Binders,36857.72
6564,07/05/2015,Стандарт,Владивосток,Tables,9093.152
6565,07/05/2015,Стандарт,Владивосток,Art,28721.19
6566,07/05/2015,Стандарт,Владивосток,Chairs,9621.566
1335,06/05/2015,Стандарт,Калиниград,Binders,34635.86
4410,06/05/2015,Стандарт,Калиниград,Labels,26707.47
4411,06/05/2015,Стандарт,Калиниград,Art,13153.38
4212,05/05/2015,Второй класс,Москва,Paper,26171.11
4213,05/05/2015,Второй класс,Москва,Art,40300.36
4214,05/05/2015,Второй класс,Москва,Paper,28922.01
4560,05/05/2015,Первый класс,Урал,Chairs,26715.17
4656,05/05/2015,Стандарт,Урал,Storage,39418.32
8596,05/05/2015,Первый класс,Москва,Binders,25773.07
8597,05/05/2015,Первый класс,Москва,Paper,13667.57
1166,04/05/2015,Стандарт,Урал,Binders,7328.308
1460,04/05/2015,Same Day,Владивосток,Furnishings,850.489999999998
7296,04/05/2015,Первый класс,Урал,Art,11004.88
7297,04/05/2015,Первый класс,Урал,Fasteners,42768.62
7999,04/05/2015,Первый класс,Калиниград,Furnishings,-37641.312
8000,04/05/2015,Первый класс,Калиниград,Appliances,43797.33
1553,03/05/2015,Первый класс,Урал,Labels,5907.199
3862,03/05/2015,Стандарт,Владивосток,Binders,8926.048
3863,03/05/2015,Стандарт,Владивосток,Binders,12938.05
5825,02/05/2015,Same Day,Владивосток,Appliances,28375.31
7037,02/05/2015,Второй класс,Москва,Copiers,8489.2
5005,30/04/2015,Второй класс,Москва,Accessories,18668.19
8636,30/04/2015,Первый класс,Москва,Art,15309.89
8637,30/04/2015,Первый класс,Москва,Storage,43142.42
885,29/04/2015,Стандарт,Владивосток,Furnishings,38737.84
2891,29/04/2015,Второй класс,Москва,Chairs,6770.74
2892,29/04/2015,Второй класс,Москва,Binders,22523.78
6375,29/04/2015,Стандарт,Москва,Chairs,7913.25
6376,29/04/2015,Стандарт,Москва,Storage,12588.24
8267,29/04/2015,Стандарт,Владивосток,Phones,16213.76
1774,28/04/2015,Стандарт,Владивосток,Binders,20713.46
1775,28/04/2015,Стандарт,Владивосток,Storage,17934.19
1776,28/04/2015,Стандарт,Владивосток,Art,37154.17
1777,28/04/2015,Стандарт,Владивосток,Labels,10188.8
3609,28/04/2015,Стандарт,Владивосток,Labels,19808.39
3610,28/04/2015,Стандарт,Владивосток,Storage,27814.08
3611,28/04/2015,Стандарт,Владивосток,Storage,24744.06
8452,28/04/2015,Первый класс,Калиниград,Phones,35891.28
8921,28/04/2015,Стандарт,Владивосток,Accessories,32970.06
2615,26/04/2015,Стандарт,Калиниград,Chairs,35140.7
2616,26/04/2015,Стандарт,Калиниград,Binders,17959.24
7197,26/04/2015,Стандарт,Калиниград,Art,6529.539
7198,26/04/2015,Стандарт,Калиниград,Labels,35082.12
1749,25/04/2015,Стандарт,Урал,Paper,18723.2
1750,25/04/2015,Стандарт,Урал,Art,8834.129
2714,25/04/2015,Стандарт,Москва,Phones,21299.06
4376,25/04/2015,Стандарт,Калиниград,Furnishings,36871.21
4377,25/04/2015,Стандарт,Калиниград,Appliances,16204.31
4378,25/04/2015,Стандарт,Калиниград,Chairs,19990.04
1449,23/04/2015,Первый класс,Владивосток,Binders,5918.379
3406,23/04/2015,Стандарт,Владивосток,Chairs,13944.77
3407,23/04/2015,Стандарт,Владивосток,Chairs,4833.27
3408,23/04/2015,Стандарт,Владивосток,Binders,19768.91
3409,23/04/2015,Стандарт,Владивосток,Furnishings,25938.31
9290,23/04/2015,Второй класс,Калиниград,Paper,33404.74
7164,22/04/2015,Второй класс,Владивосток,Envelopes,34566.81
7165,22/04/2015,Второй класс,Владивосток,Binders,37817.7
1173,21/04/2015,Стандарт,Калиниград,Binders,8669.84
9075,21/04/2015,Стандарт,Москва,Storage,5756.438
5076,20/04/2015,Второй класс,Урал,Tables,38352.76
5077,20/04/2015,Второй класс,Урал,Storage,40089.55
5078,20/04/2015,Второй класс,Урал,Tables,7141.814
