user_id,acq_channel,transactions
fd26faf6db7d,JetAds,49
3693127bc_d9,JetAds,56
0a26bfd984cd,BrainPlus,57
4b0fa428cafa,JetAds,72
4-d1fcd-37_5,GameAds,51
df96909147-c,SenseAds,58
7_-2__b6c317,JetAds,52
d4_-fb06f79f,BrainPlus,47
37407-953a42,GameAds,63
8ab7-f986b13,SenseAds,51
3bf42_f0f807,GameAds,69
-_f2453dd4f_,SenseAds,63
db5d35-3d582,SenseAds,55
7744_f6320cb,GameAds,41
f-f5-4_-7f84,SenseAds,55
ad363424b908,JetAds,61
c80281d2-c5a,SenseAds,47
dc08b12_56-b,BrainPlus,56
903-b452c-98,SenseAds,66
b55ac671f1d5,JetAds,60
46_3fa_a58_7,GameAds,31
667f_25bbcdf,GameAds,67
dd157_2_d4a9,SenseAds,11
3c-baf8_f174,SenseAds,38
887a457f3119,SenseAds,65
d331b51ba42b,JetAds,56
8b95a8947c29,GameAds,63
-9102_4_91a9,SenseAds,40
2d988ba4b0c-,JetAds,71
fda5fa85799_,JetAds,55
991cc4294ab-,SenseAds,35
b_bbc81a481f,SenseAds,45
27ad7da7606-,SenseAds,61
4-4-b244c-_5,GameAds,74
f_-d73dc6d66,BrainPlus,45
bfab93471d-6,BrainPlus,70
7559_-b_-23_,GameAds,36
06f07b15f_db,JetAds,52
a69b5dc_-040,SenseAds,35
c2_94a6f2984,JetAds,60
32-83cd1b738,JetAds,26
6_1647716_df,SenseAds,40
a-89fa68_f9a,BrainPlus,75
17a45d-da5cc,BrainPlus,72
3_2d0c2-b4db,SenseAds,50
_313b_f4_981,SenseAds,48
49bd53d16233,BrainPlus,50
c84cf847084_,JetAds,82
ba615_239d5d,SenseAds,64
52b730_a9605,BrainPlus,50
8677f0435dff,BrainPlus,50
ccda0f77093-,JetAds,31
f7c4c96a1b-0,SenseAds,53
5_03512049d4,SenseAds,46
83bac_7ba6a1,BrainPlus,41
-17fb1908-14,JetAds,35
3c7224_46_6-,SenseAds,73
b1_b8137_76c,GameAds,55
967520c_6d75,GameAds,72
db5d35-3d582,SenseAds,73
45353-5114-a,BrainPlus,51
bdc_7da4972a,GameAds,43
_41cbc16262_,BrainPlus,61
903-b452c-98,BrainPlus,55
b1f7cccdc31_,BrainPlus,61
0a54d-164_7f,GameAds,40
8c8a6_68-_2d,JetAds,66
8-787c27f_-d,SenseAds,65
6-6b8_dc965c,JetAds,78
dfa_2328d1b1,SenseAds,49
6475fccb-6b6,GameAds,44
f_46635270a2,GameAds,67
fda5fa85799_,GameAds,55
b1f8c03-04a4,SenseAds,56
c_9cb5895_bd,SenseAds,47
d62b307c6a_3,SenseAds,47
_1-1d869--1c,JetAds,24
908083f95407,GameAds,60
06f07b15f_db,GameAds,43
b74f2fb_ba-c,JetAds,50
c65db60a5d44,GameAds,61
ca2182_45b3c,BrainPlus,50
15d3896_-a2c,BrainPlus,56
3_2d0c2-b4db,BrainPlus,62
66b-aa78136c,JetAds,33
863fbf199634,GameAds,32
6405739b_430,SenseAds,56
6f-64a31d-ba,SenseAds,5
a-7320d8_85_,SenseAds,50
12a724fa10_-,SenseAds,41
6b28bcf679f2,BrainPlus,65
d0c0a3cf0743,SenseAds,50
51855b2a411b,SenseAds,36
4f9659_b_3a6,SenseAds,46
f7c4c96a1b-0,BrainPlus,57
6-ab33258b-2,BrainPlus,47
914b595_3d9_,JetAds,61
22_2b-f5705f,SenseAds,44
c-46__8b-12a,SenseAds,54
a1f96c-5ac-8,BrainPlus,28
0f3974_9_42d,BrainPlus,36
1157014807f3,GameAds,48
8cb04_0_f470,SenseAds,60
fdd803b0-8ff,GameAds,48
4_26cf38480-,GameAds,52
c4_160309793,SenseAds,39
46_3fa_a58_7,GameAds,76
f4073_f0fcd3,JetAds,29
f93a2554-ab0,JetAds,56
_cdf2a1ffd48,JetAds,48
d50d362a8c6a,GameAds,51
a9193-c1f638,SenseAds,42
8c8a6_68-_2d,BrainPlus,66
48b_3941-2d3,GameAds,70
8b95a8947c29,BrainPlus,61
f_46635270a2,BrainPlus,46
2d988ba4b0c-,GameAds,49
374db00b30_b,JetAds,44
0157a166c-cb,GameAds,58
338-8a30511f,SenseAds,68
f_-d73dc6d66,SenseAds,46
76652--16_01,BrainPlus,44
196ca65a02bd,SenseAds,75
c2_94a6f2984,GameAds,28
ca2182_45b3c,SenseAds,76
15d3896_-a2c,GameAds,35
3_2d0c2-b4db,JetAds,42
6405739b_430,SenseAds,46
3693127bc_d9,BrainPlus,70
1cb9-0a_d705,JetAds,45
3-42a_49d994,JetAds,86
95c12_78303-,GameAds,76
d8979d9_2_88,BrainPlus,39
d370682d3933,BrainPlus,60
4ab49b_bbb8c,JetAds,60
08_0_52da926,GameAds,48
37572ac929f2,GameAds,50
67c6faa0caf0,GameAds,48
7da_62c08c83,SenseAds,47
0b31dc55b4__,SenseAds,64
35_484421-_4,SenseAds,31
-b8c8db15c8a,BrainPlus,63
36c-705d34a5,SenseAds,32
7401fcc764a5,GameAds,68
4-d1fcd-37_5,BrainPlus,47
2d9975f4c583,GameAds,61
0-2daa4f62b4,BrainPlus,49
_1__71_15d8f,BrainPlus,46
967520c_6d75,BrainPlus,56
0f3974_9_42d,JetAds,67
-875f-bafa8f,GameAds,62
_3_f8c9da298,SenseAds,25
1157014807f3,JetAds,54
813-a6c4-83-,GameAds,59
2_628_a08788,BrainPlus,61
49d116b_6b14,BrainPlus,63
f93a2554-ab0,GameAds,31
2db_b_cd783-,SenseAds,49
6719757-13c3,JetAds,59
bc82_f39168c,SenseAds,54
_35afaf--956,SenseAds,65
737c6-7a09b7,GameAds,71
d331b51ba42b,GameAds,53
c8504190f5d4,SenseAds,51
c7--a2-a5c_-,BrainPlus,29
8c8a6_68-_2d,GameAds,44
1950-d148307,GameAds,44
d47928b8aacc,SenseAds,50
d62b307c6a_3,GameAds,40
aa79a1714-7_,SenseAds,41
9a49-68b3d82,JetAds,49
27ad7da7606-,GameAds,64
79_a8225bf65,BrainPlus,52
196ca65a02bd,JetAds,53
b74f2fb_ba-c,GameAds,82
c65db60a5d44,BrainPlus,42
1dbcf7_c60b7,GameAds,63
311-19-_ac6d,SenseAds,53
b00df40d_2d2,SenseAds,72
a3-b384_85-b,BrainPlus,76
75f02a72380a,BrainPlus,64
53a10c828010,GameAds,58
49bd53d16233,JetAds,48
d0c0a3cf0743,BrainPlus,66
9b9df3939d_1,JetAds,63
c7224_ca8ac3,JetAds,46
95c12_78303-,GameAds,57
-0f1-8c7__08,BrainPlus,31
--4_-cbf0c-9,JetAds,15
d370682d3933,GameAds,60
4b6c51465336,SenseAds,39
_f1ac2d262af,JetAds,72
-0911730b530,JetAds,44
3f08c46b86f7,GameAds,62
f21b0bd51c16,JetAds,78
918bd5b95c78,SenseAds,42
f23541f7a527,BrainPlus,40
c57192f83fa2,SenseAds,77
30b98b36_369,BrainPlus,56
72129a-69_95,SenseAds,45
ad031850cc67,BrainPlus,60
33c29375_8ac,SenseAds,86
_f35b7723546,GameAds,30
a62351-136d0,JetAds,36
_87ac35c9f7-,BrainPlus,28
3df42900af2b,BrainPlus,35
a9754fd37343,BrainPlus,61
-52703_a273f,SenseAds,40
-2c7aa85f6-9,JetAds,63
_44b6983485a,SenseAds,60
0524d-f629d6,JetAds,72
-_f2453dd4f_,BrainPlus,47
5db24-838_71,SenseAds,51
26100748dc77,GameAds,34
0f3974_9_42d,SenseAds,75
f3_210ff39a3,GameAds,39
bc82_f39168c,JetAds,35
85a9b5_9705d,JetAds,38
d331b51ba42b,GameAds,34
c7--a2-a5c_-,SenseAds,44
48b_3941-2d3,BrainPlus,14
a6708d2_1b42,JetAds,53
72c_b6115349,JetAds,41
2330ca4bb877,SenseAds,31
3_30b4cf6d49,GameAds,30
fdc-a----d56,GameAds,36
c_9cb5895_bd,JetAds,44
7756a1_52bc9,SenseAds,37
68-926-8cd29,BrainPlus,43
311-19-_ac6d,JetAds,68
f8f11df0c5cc,BrainPlus,81
17a45d-da5cc,JetAds,42
3_2d0c2-b4db,SenseAds,51
f2650261734f,JetAds,32
_313b_f4_981,BrainPlus,75
75f02a72380a,GameAds,44
6b28bcf679f2,JetAds,33
754d102-71f1,SenseAds,60
4449ac8b8a_c,BrainPlus,59
c7224_ca8ac3,SenseAds,20
95c12_78303-,JetAds,52
-0f1-8c7__08,BrainPlus,46
--4_-cbf0c-9,GameAds,33
6-9f4da107_0,SenseAds,39
01-668bcb5-1,SenseAds,44
_3f1_64_-f51,SenseAds,61
1a4-7bb-b329,SenseAds,32
28300-fa-891,SenseAds,61
_60d1ff8936_,SenseAds,42
3dbf627c20d1,JetAds,38
5c4d6557a4-5,JetAds,69
8362-b6a1534,GameAds,83
_5b9-ab__5-c,GameAds,43
b2f1b7cf19_d,SenseAds,48
37d706cd9dac,JetAds,32
fd74ccf0a_66,JetAds,56
1091248239b1,JetAds,32
3df42900af2b,BrainPlus,60
5-c50_dc_821,SenseAds,58
08bb8563--f2,BrainPlus,56
01c-2ff81f_a,GameAds,51
9_5f5f_46db9,SenseAds,66
5795cb0861d_,BrainPlus,58
d9b8_4160a-4,BrainPlus,23
d50a64a_5666,GameAds,55
-346491970_9,SenseAds,47
f0625481c611,JetAds,54
374db00b30_b,SenseAds,73
8f506_09-5da,SenseAds,78
4cd676a43bd7,BrainPlus,25
f8f11df0c5cc,SenseAds,27
17a45d-da5cc,BrainPlus,48
c7_b6_d3fab1,SenseAds,46
3-42a_49d994,SenseAds,68
95c12_78303-,BrainPlus,62
af2266-4_42-,SenseAds,52
37572ac929f2,GameAds,64
4b6c51465336,BrainPlus,50
67c6faa0caf0,BrainPlus,46
_4a46226ab_6,SenseAds,30
_60d1ff8936_,JetAds,45
3dbf627c20d1,BrainPlus,38
0fc6903-43-3,GameAds,32
b2f1b7cf19_d,BrainPlus,34
0a-31_34b64a,JetAds,15
cbfbfd-931-f,SenseAds,58
5d_8c1f76_4-,JetAds,42
c02-41430549,BrainPlus,58
ff4a2625a39-,BrainPlus,28
bc8ca_f65d2c,GameAds,53
464d3d_59c7_,GameAds,26
22d86-c7d6aa,JetAds,47
896310a4f1f4,SenseAds,52
ff4a2625a39-,GameAds,55
a4_b40f--a9c,BrainPlus,51
7b_85297a61a,GameAds,48
af71159960c3,SenseAds,43
89-a_3ba_56a,BrainPlus,25
00ac0f1db988,JetAds,18
f0b3d89738c5,BrainPlus,46
bc8ca_f65d2c,SenseAds,38
22d86-c7d6aa,GameAds,65
896310a4f1f4,SenseAds,60
a4_b40f--a9c,JetAds,46
cc8dc2cf26_b,SenseAds,32
8d4b5d235470,SenseAds,48
00ac0f1db988,SenseAds,62
f0b3d89738c5,GameAds,42
011--0dd5d5_,GameAds,67
_1b743_93c64,GameAds,71
a477_3a6-00b,SenseAds,23
21_8-75363df,SenseAds,35
31248636f11_,SenseAds,54
27b652bf86a5,JetAds,43
5a64c7-6f410,BrainPlus,33
896310a4f1f4,GameAds,73
110_-c7b8296,BrainPlus,44
f0b3d89738c5,BrainPlus,60
a477_3a6-00b,GameAds,41
5a64c7-6f410,GameAds,72
a150b_a9-210,SenseAds,63
7_039-24a8a4,SenseAds,57
_c31a478a_6b,BrainPlus,35
ff4a2625a39-,JetAds,68
af71159960c3,GameAds,47
011--0dd5d5_,BrainPlus,59
_1b743_93c64,JetAds,17
a477_3a6-00b,GameAds,25
27b652bf86a5,GameAds,45
7_039-24a8a4,GameAds,69
_98c038_8d_3,JetAds,61
774a56d301_4,GameAds,48
-899360ad4b1,BrainPlus,35
0051bd0-a37b,SenseAds,32
f0b3d89738c5,GameAds,57
a477_3a6-00b,JetAds,71
a150b_a9-210,GameAds,24
a83c5143b2c2,GameAds,45
c5866fa30a38,JetAds,62
-899360ad4b1,JetAds,45
0051bd0-a37b,GameAds,77
9800ac49d5ac,BrainPlus,50
99384-9_f09d,GameAds,56
-44_8a48cb6f,GameAds,28
388_d6_88c1-,SenseAds,59
88302-_935ca,JetAds,84
5d67c38fbb-d,BrainPlus,39
05bf12d1c9f_,SenseAds,49
ff4a2625a39-,JetAds,46
464d3d_59c7_,BrainPlus,77
896310a4f1f4,SenseAds,44
24912f1b1_32,SenseAds,30
_33dbb58c21d,GameAds,54
7b_85297a61a,SenseAds,63
8d4b5d235470,JetAds,39
f0b3d89738c5,BrainPlus,32
_1b743_93c64,SenseAds,51
660fd44a79c3,JetAds,52
0_a6f5c114a1,SenseAds,57
_bb60c-2_f53,SenseAds,59
_98c038_8d_3,SenseAds,57
_c31a478a_6b,JetAds,64
0108906b645_,SenseAds,55
a5fa5414cbff,SenseAds,52
0051bd0-a37b,SenseAds,43
202c519-a3a5,GameAds,29
7d7-4c999c4a,BrainPlus,66
9800ac49d5ac,GameAds,29
99384-9_f09d,BrainPlus,43
9-08cfcaf1b0,GameAds,38
-44_8a48cb6f,SenseAds,40
b6_47c6c665b,SenseAds,55
388_d6_88c1-,SenseAds,50
2973a597c8_4,JetAds,45
05bf12d1c9f_,GameAds,44
02--95b_51d_,BrainPlus,49
-7_c81766c1a,BrainPlus,57
a758787d46_b,SenseAds,70
c5bc-3d4_-09,SenseAds,59
74-fd4_fa7da,BrainPlus,64
dc3421f9-d79,BrainPlus,39
1d9-dc_9a76a,GameAds,57
22d86-c7d6aa,JetAds,77
af71159960c3,SenseAds,75
9b_1c5-7_927,BrainPlus,69
5a64c7-6f410,BrainPlus,45
_bb60c-2_f53,JetAds,59
c5866fa30a38,SenseAds,71
0051bd0-a37b,GameAds,37
8-aa12ca96-c,SenseAds,62
95bf0fc_bb6c,GameAds,57
99384-9_f09d,BrainPlus,54
9-08cfcaf1b0,JetAds,58
-44_8a48cb6f,GameAds,43
388_d6_88c1-,GameAds,7
b3fdfd4b7af0,SenseAds,38
5d67c38fbb-d,SenseAds,48
05bf12d1c9f_,SenseAds,58
-7_c81766c1a,SenseAds,38
971c6a859114,GameAds,39
0d22fb6_b-4d,GameAds,63
7_-a04b598-5,BrainPlus,53
464d3d_59c7_,BrainPlus,35
24912f1b1_32,GameAds,39
cc8dc2cf26_b,SenseAds,38
89-a_3ba_56a,JetAds,20
8d4b5d235470,GameAds,36
10295d43ff--,GameAds,48
7_039-24a8a4,JetAds,76
a83c5143b2c2,SenseAds,44
_98c038_8d_3,SenseAds,37
-899360ad4b1,JetAds,63
8-aa12ca96-c,BrainPlus,19
99384-9_f09d,BrainPlus,69
02--95b_51d_,SenseAds,36
-7_c81766c1a,SenseAds,52
298a17d-947f,BrainPlus,55
a758787d46_b,JetAds,55
2a62ca8ba89d,GameAds,44
085d96_0_0f9,GameAds,67
_2-bdd639641,JetAds,39
3-_dc-bbf_2_,JetAds,49
330-b3844a29,GameAds,58
_33dbb58c21d,BrainPlus,51
9b_1c5-7_927,BrainPlus,37
_1b743_93c64,JetAds,34
31248636f11_,BrainPlus,40
5a64c7-6f410,JetAds,39
7_039-24a8a4,BrainPlus,44
a83c5143b2c2,JetAds,56
8-aa12ca96-c,SenseAds,66
95bf0fc_bb6c,JetAds,52
388_d6_88c1-,GameAds,64
2973a597c8_4,GameAds,50
02--95b_51d_,BrainPlus,59
513_16ad5-3_,JetAds,97
74-fd4_fa7da,GameAds,66
dc3421f9-d79,JetAds,52
4fb5-5-abbac,JetAds,53
42f175-7811f,JetAds,68
2a62ca8ba89d,SenseAds,90
_2-bdd639641,SenseAds,52
3-_dc-bbf_2_,GameAds,54
330-b3844a29,JetAds,57
2b022b_-653-,SenseAds,45
26f_-f94-1-f,SenseAds,57
7-_aa_f9cd0-,SenseAds,56
f521afbbc___,SenseAds,40
98c1_f1bbd-9,SenseAds,49
cc8dc2cf26_b,JetAds,54
af71159960c3,BrainPlus,43
8d4b5d235470,JetAds,34
_1b743_93c64,GameAds,54
0108906b645_,GameAds,19
95bf0fc_bb6c,BrainPlus,53
88302-_935ca,JetAds,59
0c0046659008,BrainPlus,30
5b80_f72fc30,GameAds,73
42f175-7811f,JetAds,60
971c6a859114,SenseAds,54
0d22fb6_b-4d,BrainPlus,51
085d96_0_0f9,BrainPlus,55
3-_dc-bbf_2_,BrainPlus,45
2b022b_-653-,JetAds,12
7-_aa_f9cd0-,BrainPlus,53
-d258b13fa48,JetAds,54
d63c3816d6d3,BrainPlus,43
24912f1b1_32,GameAds,47
_33dbb58c21d,GameAds,46
cc8dc2cf26_b,GameAds,53
21_8-75363df,SenseAds,58
_bb60c-2_f53,BrainPlus,60
7_039-24a8a4,GameAds,37
_6f9d5ffba-3,GameAds,51
c5866fa30a38,JetAds,28
2973a597c8_4,JetAds,77
-7_c81766c1a,GameAds,47
a758787d46_b,BrainPlus,41
5b80_f72fc30,GameAds,48
7_-a04b598-5,JetAds,36
8c00c1__cc6_,SenseAds,27
085d96_0_0f9,GameAds,62
0359520f8302,JetAds,62
d05966ab85bf,GameAds,44
-d258b13fa48,SenseAds,90
6789-7c5050d,SenseAds,50
d63c3816d6d3,SenseAds,65
cbf-a_cad2fc,GameAds,58
9d4-98a91844,SenseAds,48
-7ff2970a434,SenseAds,28
9f23fbc5008_,BrainPlus,22
23-999826a8a,JetAds,75
_060bcc17dc8,JetAds,62
26abdf-09fd4,JetAds,64
ff9d732-_8fa,SenseAds,59
1d9-dc_9a76a,SenseAds,43
a4_b40f--a9c,BrainPlus,35
110_-c7b8296,BrainPlus,53
21_8-75363df,JetAds,59
a5fa5414cbff,JetAds,34
b6_47c6c665b,JetAds,39
12959aa034bd,GameAds,67
5d67c38fbb-d,BrainPlus,50
05bf12d1c9f_,BrainPlus,58
298a17d-947f,BrainPlus,77
89-044877863,BrainPlus,33
513_16ad5-3_,GameAds,40
5b80_f72fc30,SenseAds,53
2a62ca8ba89d,BrainPlus,60
3526-6_-4_bb,JetAds,61
d12942_09c3-,JetAds,44
d919ccf_9b91,SenseAds,52
_060bcc17dc8,BrainPlus,66
a47c1fa4b23c,SenseAds,57
b58caf7fc4--,BrainPlus,65
f4d_-b55__77,BrainPlus,48
7_039-24a8a4,SenseAds,52
b6_47c6c665b,JetAds,37
89-044877863,GameAds,76
513_16ad5-3_,JetAds,62
5b80_f72fc30,BrainPlus,49
971c6a859114,BrainPlus,75
88b_9288cf_-,BrainPlus,66
d05966ab85bf,SenseAds,44
26f_-f94-1-f,JetAds,42
1d771d_a_944,BrainPlus,49
-d258b13fa48,GameAds,58
9-ff1b04--6a,GameAds,58
6789-7c5050d,SenseAds,19
b1c200287c8f,SenseAds,67
d63c3816d6d3,SenseAds,40
9d4-98a91844,BrainPlus,26
-7ff2970a434,JetAds,51
31fb6427c811,SenseAds,59
_060bcc17dc8,BrainPlus,55
26abdf-09fd4,GameAds,28
b58caf7fc4--,GameAds,36
32686858b94a,BrainPlus,62
-9c078133563,SenseAds,17
2a279_51c-8-,BrainPlus,62
4a6-cc3abb0a,BrainPlus,55
b2-88961-d6d,BrainPlus,51
35208af18f4b,GameAds,36
1fb14389d14_,BrainPlus,30
0a6-61_aadb6,SenseAds,38
89-a_3ba_56a,JetAds,53
0_a6f5c114a1,JetAds,34
_6f9d5ffba-3,SenseAds,43
3aa9974-6c-a,GameAds,44
774a56d301_4,SenseAds,34
b6_47c6c665b,JetAds,69
0c0046659008,GameAds,44
74-fd4_fa7da,GameAds,44
4fb5-5-abbac,JetAds,33
085d96_0_0f9,BrainPlus,50
3526-6_-4_bb,SenseAds,47
7-_aa_f9cd0-,BrainPlus,48
1d771d_a_944,JetAds,46
9d4-98a91844,JetAds,8
d919ccf_9b91,SenseAds,68
5040-f2bc4b0,BrainPlus,48
c6590_5aafcd,GameAds,60
b8739-8_bf34,SenseAds,60
fa83011c8d4d,GameAds,49
2a279_51c-8-,GameAds,56
35208af18f4b,GameAds,63
1fb14389d14_,BrainPlus,85
ccbcf9362-5_,SenseAds,29
7b_85297a61a,BrainPlus,65
af71159960c3,GameAds,57
8d4b5d235470,BrainPlus,65
a477_3a6-00b,JetAds,67
21_8-75363df,JetAds,49
660fd44a79c3,GameAds,68
a150b_a9-210,JetAds,76
0051bd0-a37b,SenseAds,37
8-aa12ca96-c,GameAds,21
99384-9_f09d,GameAds,56
388_d6_88c1-,BrainPlus,44
b3fdfd4b7af0,BrainPlus,44
5d67c38fbb-d,GameAds,75
05bf12d1c9f_,GameAds,95
513_16ad5-3_,JetAds,80
42f175-7811f,BrainPlus,49
8c00c1__cc6_,BrainPlus,49
_2-bdd639641,SenseAds,26
802012_20b20,JetAds,39
26f_-f94-1-f,JetAds,53
d12942_09c3-,SenseAds,61
9-ff1b04--6a,BrainPlus,43
d63c3816d6d3,JetAds,18
26abdf-09fd4,JetAds,57
0c2_1a396dca,JetAds,48
b8739-8_bf34,SenseAds,42
fa83011c8d4d,BrainPlus,33
2a279_51c-8-,SenseAds,76
72ad44b9693_,SenseAds,20
b2b47fc97997,SenseAds,53
afc52207a70_,JetAds,54
3--96a0c-aaf,JetAds,62
3f30bcdac3_c,BrainPlus,58
0-2aca5d_d3d,JetAds,42
c4887_9b9_40,JetAds,76
9d4ad29786-c,SenseAds,62
_a886f7fcaf2,GameAds,42
bc8ca_f65d2c,JetAds,32
464d3d_59c7_,GameAds,46
24912f1b1_32,SenseAds,56
cc8dc2cf26_b,SenseAds,64
_1b743_93c64,BrainPlus,33
660fd44a79c3,SenseAds,33
a5fa5414cbff,BrainPlus,49
8-aa12ca96-c,BrainPlus,53
95bf0fc_bb6c,JetAds,57
0c0046659008,GameAds,58
-7_c81766c1a,SenseAds,26
298a17d-947f,SenseAds,65
0d22fb6_b-4d,JetAds,59
88b_9288cf_-,SenseAds,53
085d96_0_0f9,SenseAds,66
_2-bdd639641,GameAds,65
6789-7c5050d,BrainPlus,34
_060bcc17dc8,GameAds,52
a47c1fa4b23c,SenseAds,50
95553-83__9d,GameAds,73
0c2_1a396dca,GameAds,66
-9c078133563,JetAds,63
fa83011c8d4d,BrainPlus,13
35208af18f4b,SenseAds,52
0a6-61_aadb6,GameAds,53
ba5-d64df_94,JetAds,32
ccbcf9362-5_,JetAds,48
afc52207a70_,BrainPlus,40
f57c4-593dc9,SenseAds,75
-201a343132c,SenseAds,46
a66-bc459073,SenseAds,31
bc3bdddb397b,BrainPlus,36
-91a29162384,JetAds,50
92d6118fb_0-,JetAds,27
-d650398-6c0,SenseAds,36
2ac535f8d517,GameAds,47
a4_b40f--a9c,BrainPlus,28
7b_85297a61a,BrainPlus,53
cc8dc2cf26_b,SenseAds,49
_1b743_93c64,GameAds,49
21_8-75363df,JetAds,34
27b652bf86a5,JetAds,37
0_a6f5c114a1,SenseAds,48
_6f9d5ffba-3,BrainPlus,32
a5fa5414cbff,SenseAds,55
388_d6_88c1-,GameAds,69
513_16ad5-3_,GameAds,87
dc3421f9-d79,GameAds,26
_2-bdd639641,JetAds,66
26f_-f94-1-f,SenseAds,54
9f23fbc5008_,JetAds,20
31fb6427c811,JetAds,49
26abdf-09fd4,SenseAds,68
c6590_5aafcd,SenseAds,40
0c2_1a396dca,GameAds,69
f4d_-b55__77,BrainPlus,69
fa83011c8d4d,SenseAds,45
4a6-cc3abb0a,BrainPlus,56
a33--f-c3_44,SenseAds,52
-201a343132c,JetAds,40
3--96a0c-aaf,JetAds,34
9d4ad29786-c,GameAds,80
_a886f7fcaf2,SenseAds,70
732d0-a827ba,JetAds,41
c-f71699ab3_,JetAds,46
89_2d703a59_,GameAds,59
db80963-b-b5,GameAds,52
-adb4d_d4-a7,BrainPlus,39
cd797c4cad4-,JetAds,37
_498c8a10_ac,SenseAds,51
48057_b8c_52,BrainPlus,44
7f2911fa5f3_,JetAds,62
13__6fddaf90,JetAds,69
36caf88833c7,GameAds,61
774a56d301_4,BrainPlus,65
95bf0fc_bb6c,GameAds,35
-44_8a48cb6f,SenseAds,54
298a17d-947f,GameAds,53
2a62ca8ba89d,GameAds,44
3-_dc-bbf_2_,BrainPlus,61
d21bfd_20_57,JetAds,32
9-ff1b04--6a,JetAds,48
cbf-a_cad2fc,JetAds,50
9f23fbc5008_,GameAds,22
_060bcc17dc8,GameAds,30
26abdf-09fd4,BrainPlus,48
c6590_5aafcd,JetAds,34
8-31f08cf36d,BrainPlus,10
4a6-cc3abb0a,BrainPlus,42
0a6-61_aadb6,SenseAds,65
bc3bdddb397b,SenseAds,57
-91a29162384,BrainPlus,57
92d6118fb_0-,SenseAds,29
f--f5a_3f_86,JetAds,9
-adb4d_d4-a7,SenseAds,59
3_3407d2aa73,BrainPlus,52
7912_b989_80,JetAds,29
_498c8a10_ac,BrainPlus,29
-173-f-9d5_3,BrainPlus,32
48057_b8c_52,JetAds,53
13__6fddaf90,GameAds,28
1ddadfa6_2a6,SenseAds,25
98c1_f1bbd-9,BrainPlus,46
464d3d_59c7_,JetAds,35
a4_b40f--a9c,GameAds,46
_33dbb58c21d,GameAds,70
10295d43ff--,GameAds,68
0_a6f5c114a1,SenseAds,35
b_25ad0dbdaa,BrainPlus,61
298a17d-947f,GameAds,67
42f175-7811f,GameAds,47
7_-a04b598-5,GameAds,39
-d258b13fa48,SenseAds,77
-7ff2970a434,SenseAds,50
d919ccf_9b91,JetAds,44
_060bcc17dc8,JetAds,43
a47c1fa4b23c,SenseAds,38
c6590_5aafcd,SenseAds,52
f4d_-b55__77,BrainPlus,40
35208af18f4b,BrainPlus,63
5f970b6054f-,BrainPlus,29
bc3bdddb397b,GameAds,58
9d4ad29786-c,JetAds,29
_2d25b-79_b6,GameAds,14
db80963-b-b5,BrainPlus,33
-adb4d_d4-a7,JetAds,47
7912_b989_80,GameAds,40
48057_b8c_52,SenseAds,33
bf9d19_85_95,SenseAds,17
68cda985cc8d,GameAds,53
74c10f11_826,SenseAds,57
1ddadfa6_2a6,SenseAds,51
f272dbc4fc3c,GameAds,51
f-d4-9c1799c,GameAds,67
8d4b5d235470,SenseAds,34
a477_3a6-00b,BrainPlus,47
7_039-24a8a4,GameAds,31
774a56d301_4,BrainPlus,51
8-aa12ca96-c,SenseAds,50
b_25ad0dbdaa,JetAds,44
8c00c1__cc6_,BrainPlus,34
_2-bdd639641,JetAds,35
0359520f8302,SenseAds,47
f521afbbc___,JetAds,77
9-ff1b04--6a,BrainPlus,49
9f23fbc5008_,JetAds,31
31fb6427c811,JetAds,25
22d1f9dc13c9,SenseAds,61
b58caf7fc4--,JetAds,79
-9c078133563,BrainPlus,63
1fb14389d14_,JetAds,24
-201a343132c,BrainPlus,64
c4887_9b9_40,SenseAds,46
9d4ad29786-c,SenseAds,60
-91a29162384,BrainPlus,65
c-f71699ab3_,JetAds,66
db80963-b-b5,GameAds,64
48057_b8c_52,BrainPlus,36
36caf88833c7,BrainPlus,46
-d6a43039209,BrainPlus,57
f272dbc4fc3c,BrainPlus,30
af261f5-6520,GameAds,61
-f81488a1251,SenseAds,28
46-8da2444bb,SenseAds,32
19f50b0d2_d_,GameAds,33
_33dbb58c21d,SenseAds,63
0_a6f5c114a1,BrainPlus,68
_6f9d5ffba-3,SenseAds,44
_98c038_8d_3,JetAds,50
_c31a478a_6b,SenseAds,61
dcc397d9d0f-,BrainPlus,49
99384-9_f09d,JetAds,37
05bf12d1c9f_,SenseAds,44
c5bc-3d4_-09,BrainPlus,51
5b80_f72fc30,JetAds,49
330-b3844a29,JetAds,89
0359520f8302,BrainPlus,35
cbf-a_cad2fc,SenseAds,70
c6590_5aafcd,JetAds,50
2a279_51c-8-,GameAds,54
0a6-61_aadb6,SenseAds,75
3f30bcdac3_c,SenseAds,48
732d0-a827ba,GameAds,67
92d6118fb_0-,BrainPlus,59
-d650398-6c0,GameAds,43
_2d25b-79_b6,GameAds,62
2ac535f8d517,SenseAds,45
89_2d703a59_,BrainPlus,56
cd797c4cad4-,GameAds,58
48057_b8c_52,JetAds,28
bf9d19_85_95,BrainPlus,59
36caf88833c7,BrainPlus,38
-f81488a1251,JetAds,51
8d6bc1f0_06d,GameAds,54
